point,velocity
3546,-4.384749546697677
3547,-2.3611528998502878
3548,0.9925944442440957
3549,1.8412640795379784
3550,2.5580598884944856
3551,2.972884926912185
3552,3.398671899662848
3553,4.445108697084323
3554,4.510592923639842
3555,-1.086321704594682
3556,-2.9049594967528414
3557,-4.252428790906403
3558,-7.565152400520807
3559,-7.836893446399439
3560,-8.849108678206886
3561,-9.615335031023207
3562,-9.838453817261657
3563,-7.701396937021989
3564,-5.74489795884909
3565,-6.676607906209284
3566,-5.803218807239048
3567,-1.7477876528724596
3568,0.9798593006302792
3569,1.2491439675228049
3570,1.2748364801155043
3571,1.7190425954767377
3572,2.7675274609893776
3573,3.363628861090049
3574,5.347638238449253
3575,5.592589786300007
3576,-3.3444780150012994
3577,-3.8493428578057047
3578,-3.4972589278222213
3579,-4.9399533964750475
3580,-6.229529388946092
3581,-7.248564934039977
3582,-7.975211383284463
3583,-8.668516891362218
3584,-9.718128044769998
3585,-8.548975427828637
3586,-6.976584518364319
3587,-5.010290959561921
3588,-3.2007659750031516
3589,1.6784684711239237
3590,2.3540166335463795
3591,2.5911136148841587
3592,1.2569544702075395
3593,2.9086260915463957
3594,5.064896362328236
3595,5.448116012551402
3596,5.817871060415973
3597,-2.0466309090787504
3598,-1.8370060769110763
3599,-3.8456288732019472
3600,-5.407135328750998
3601,-3.411918752372057
3602,-4.367029375753958
3603,-5.61002220218169
3604,-7.995915631261841
3605,-8.078278263765457
3606,-8.15351095183131
3607,-7.1472372856696635
3608,-6.5046410809666
3609,-6.546240666787933
3610,-4.771731850456467
3611,2.370160784038655
3612,1.7859267024159091
3613,1.9104413304731225
3614,3.6058870957186255
3615,3.830454572077598
3616,4.932054716403665
3617,5.50320475906809
3618,5.753492506087135
3619,-1.0704089456061239
3620,-3.1966081714987387
3621,-4.000307219377983
3622,-1.5867700815715464
3623,-0.6899373440400908
3624,0.39628565484294836
3625,-3.1150221727209244
3626,-3.4743622050668854
3627,-4.42888182597179
3628,-5.3055261534673
3629,-5.201212003620408
3630,-4.923779590297566
3631,-6.192155770560667
3632,-5.986106471485479
3633,-4.179124898377567
3634,1.2767748147205638
3635,1.9135272184668206
3636,3.076926209192141
3637,3.283043569103438
3638,3.627439699347155
3639,4.2934007683448545
3640,5.755112361424049
3641,6.095390792115727
3642,-2.8617209082142385
3643,-1.8738072029791393
3644,-0.13158321473638512
3645,-2.167957175617304
3646,-2.3412656497662114
3647,-3.8154231851203515
3648,-2.8640076635905456
3649,-3.3631312893549903
3650,-3.3108302415794064
3651,-2.474233943470563
3652,-2.589445867271666
3653,-4.335897731997126
3654,-0.08839186451573658
3655,1.0528424944926051
3656,2.1526798615862144
3657,3.5593324378670235
3658,3.834505166319542
3659,3.6234810716539396
3660,4.527910308720817
3661,4.716020896104133
3662,4.444097779914473
3663,5.169943960140838
3664,-2.853237157551912
3665,-1.1700891122668076
3666,-2.291176243095418
3667,-3.6233121271565913
3668,-3.7860072371641067
3669,-2.424108257223312
3670,-1.5161358552948658
3671,-1.146609964400228
3672,-0.3421482236798494
3673,-2.12869105357586
3674,0.4459280697941287
3675,2.2238068477714696
3676,2.5946117015630006
3677,3.8972919433674225
3678,4.96461470032242
3679,4.75086930018221
3680,4.71123287889106
3681,5.680072401826356
3682,5.488679930012103
3683,-1.7488232226068714
3684,-3.695374250803657
3685,-5.058514023463183
3686,-2.349347919641588
3687,-0.7896397746639509
3688,-2.8280117333766257
3689,0.22832079602561595
3690,-0.03144855644601426
3691,1.6180105623851158
3692,3.723314522278068
3693,4.362895277828074
3694,4.017977084613821
3695,4.825430674507891
3696,5.0063306691321365
3697,5.856676188040613
3698,-1.3871925921043302
3699,-1.5898133798458545
3700,-0.13321754510551034
3701,0.24155423333012685
3702,2.0559880689636123
3703,4.142120591926882
3704,5.428226167974781
3705,5.450479695604105
3706,4.89185696637323
3707,3.9006242709537284
3708,5.712214409475696
3709,-2.142108379931522
3710,-0.9527256389537408
3711,-0.9146073191750038
3712,0.5263207316355363
3713,0.7615272755421278
3714,2.1958313775096516
3715,3.681567833629865
3716,5.242819078967589
3717,6.401534386918969
3718,-1.4904242614546495
3719,-1.9240198522612075
3720,-0.8443049070540153
3721,0.16028280256768984
3722,1.909942342948081
3723,2.8068722467388727
3724,2.0131343650660996
3725,3.779694990548795
3726,-1.8984245994362514
3727,-1.252559719856832
3728,-1.7102818415635448
3729,-1.5215637201111114
3730,-1.7565200010143862
3731,0.259996571948463
3732,0.8792793255833042
3733,2.7196333161942183
3734,4.255032341966844
3735,4.691527671493589
3736,0.439110885348082
3737,-1.1513493802208896
3738,-1.7745205148052283
3739,-2.533347801018947
3740,-0.3010173678888463
3741,-1.138992311385114
3742,-1.8330413467869535
3743,-0.30853757216116556
3744,1.856789324946734
3745,3.065039502800155
3746,4.97603424382009
3747,0.2756260202960955
3748,1.4910387614906337
3749,1.8664069319266459
3750,-0.7784782543768949
3751,0.3117101466556752
3752,-0.7625444809394148
3753,-0.6996922105589349
3754,1.1895087982206032
3755,1.1460436395485245
3756,0.6990249677644484
3757,2.124665231079121
3758,3.9471720319398598
3759,-0.583758289993722
3760,0.9049785577539842
3761,1.9581133296606663
3762,3.24582764784251
3763,3.4514126444940114
3764,1.7258051052735057
3765,0.9850167498873258
3766,0.7503296963523446
3767,2.729648842353834
3768,2.7230661542939147
3769,2.911864224864203
3770,3.6979997476452002
3771,-0.5134150560845311
3772,0.8129507526119263
3773,2.4991065290222156
3774,1.6376868838203043
3775,2.9523610140881096
3776,5.761417067746312
3777,3.045973600592828
3778,3.968404906361206
3779,-1.260685009062101
3780,0.6983150437940825
3781,-0.4924209822897089
3782,3.1243580531620414
3783,3.650206941884937
3784,5.937051293014876
3785,-1.8475656574069244
3786,-2.7015737061897713
3787,-0.7365916376891841
3788,2.231443607088046
3789,-3.140387154465662
3790,-3.383133149380663
3791,-1.8861766714954638
3792,-0.07288465509262226
3793,2.7769272079952367
3794,-5.166241216202307
3795,-3.6738970224701095
3796,-4.683602177722641
3797,-3.2744154311388636
3798,-7.026170001413826
3799,-6.251504255285933
3800,-6.129918380802165
3801,-9.137760890561474
3802,-6.658377223670295
3803,-7.710043768174471
3804,-7.316865341611869
3805,-8.538725996641118
3806,-10.084127684734318
3807,-9.478060301477722
3808,-7.8259251234294105
3809,-8.631365732589295
3810,-9.757418846308758
3811,-7.70565892818636
3812,-10.145558063347739
3813,-9.337383705771305
3814,-8.0488518983331
3815,-7.75105865666787
3816,-9.812053117706679
3817,-11.162373630833828
3818,-11.349123209780325
3819,-8.620624902259502
3820,-8.48402708428622
3821,-9.828926300304069
3822,-10.134798887830021
3823,-9.039787499879113
3824,-7.486471774493345
3825,-7.229567972483247
3826,-7.53974315489021
3827,-8.549525746814153
3828,-9.435834056507547
3829,-7.383259815293728
3830,-8.263543475202912
3831,-8.336947630871164
3832,-8.02302356415857
3833,-7.347121696324598
3834,-2.680998126305406
3835,-4.301358767699646
3836,-8.3729794034119
3837,-9.763232571487544
3838,-8.588262721079813
3839,-9.25901850184007
3840,-8.161164904060799
3841,-4.480160584571097
3842,-0.4976315906112686
3843,-2.656262419729739
3844,-5.527979755610445
3845,-9.695071241984488
3846,-10.069918143899724
3847,-7.5104313881165545
3848,-7.445097210137792
3849,-6.52468721313129
3850,-2.6104724808016937
3851,-0.912309530723236
3852,-2.8497063805651073
3853,-7.47042899321765
3854,-8.732408420127257
3855,-7.530983467996895
3856,-2.576720262973931
3857,-5.586189316251775
3858,-5.504736569241052
3859,-2.4846576053256424
3860,0.13519548029977574
3861,-1.7411413369546846
3862,-4.818515528515358
3863,-5.422179098516492
3864,-3.419045653041244
3865,-2.0428402741555862
3866,-3.2294397242351884
3867,-0.85028074934697
3868,-0.128558154978761
3869,-2.728634743725765
3870,-2.037735690496492
3871,-0.6501554534191787
3872,-0.8794065157988352
3873,-1.6389701977556672
3874,-6.478932081493559
3875,-3.6600380638519803
3876,-1.599670593084358
3877,-0.5173282367176578
3878,-8.403844552200386
3879,-5.267880391361906
3880,-2.862139827799578
3881,0.7046007734212353
3882,-5.007010230431384
3883,-5.883268961093122
3884,-5.973799683548007
3885,-1.559731104992091
3886,-8.60347674690474
3887,-7.657007028268014
3888,-5.03455812030587
3889,-5.707268247305474
3890,-7.820415260155911
3891,-4.77468517896623
3892,-3.2912267399026205
3893,-3.8825217937143184
3894,-8.649436800069914
3895,-4.611668543512679
3896,-2.978217790663788
3897,-1.0746539432290187
3898,-11.546908505438186
3899,-9.341700330903302
3900,-6.361283173669993
3901,-1.322145484969107
3902,-10.949912906777465
3903,-7.911670062120187
3904,-5.031070335984896
3905,-1.081810263359847
3906,-7.410068072023167
3907,-6.6680456263329315
3908,-4.974503307946333
3909,-1.6939431898465511
3910,-6.7140581605737495
3911,-7.407101761853771
3912,-4.059321077994041
3913,-3.2775571231473397
3914,-12.338222041748907
3915,-7.8585109339663575
3916,-3.1112719908329494
3917,-6.071029700858188
3918,-12.144298123664594
3919,-7.872000746825086
3920,-4.091099763255981
3921,-6.133658371307297
3922,-9.925320774192418
3923,-5.987777686078246
3924,-7.195690721463499
3925,-6.093944203152132
3926,-9.977370407411623
3927,-6.197647579961021
3928,-4.53428300845181
3929,-1.9872493249687861
3930,-9.875186830275661
3931,-7.231434774501927
3932,-2.01938567145481
3933,-9.910499662514558
3934,-6.312010751452169
3935,-3.2014013915399047
3936,-3.6503559784075486
3937,-5.454043898531295
3938,-2.839297453394986
3939,-3.194149403192593
3940,-6.463440338756917
3941,-6.017140870042266
3942,-1.5974914650386929
3943,-5.692733669290824
3944,-6.480723603087516
3945,-1.8891278570253516
3946,-2.999673502565765
3947,-4.1849360859602465
3948,-6.280522280857879
3949,-3.4127867909712704
3950,-5.333137432523053
3951,-6.753197893631766
3952,-6.440195697639791
3953,-6.73618886030171
3954,-6.298084989290553
3955,-6.560071992997539
3956,-9.601373748985077
3957,-7.656717989781767
3958,-4.930827843746444
3959,-7.276625436690061
3960,-9.018586541136346
3961,-6.419738932823323
3962,-5.8713831308516555
3963,-8.066724120406583
3964,-6.936531450845967
3965,-7.361903006270508
3966,-4.805499030620399
3967,-6.104908063435823
3968,-7.389903800205803
3969,-7.649799679719087
3970,-6.098902053395146
3971,-5.219467039373203
3972,-6.323746168338913
3973,-7.4232608402051214
3974,-5.772438518836521
3975,-5.202285342225316
3976,-4.729473176948798
3977,-7.723981336487322
3978,-6.442215892538785
3979,-6.477793897832919
3980,-6.282707301534202
3981,-7.820543110556038
3982,-5.390302858035596
3983,-5.948276732216553
3984,-6.892476356363073
3985,-6.4267055172588865
3986,-3.495886330740408
3987,-4.217507323308214
3988,-6.751376097376921
3989,-3.815672159340263
3990,-5.839124382842995
3991,-5.987194599618048
3992,-6.287500560051429
3993,-6.329522424458681
3994,-6.280140970685343
3995,-3.8269692333363463
3996,-7.790848780823101
3997,-5.773897976777586
3998,-5.881009907555054
3999,-2.970973619871399
4000,-2.604756737377673
4001,-5.326295946028902
4002,-5.1901049962849655
4003,-6.70187019990593
4004,-3.619128405364607
4005,-2.262275130650992
4006,-2.2735087074426077
4007,-1.4933782688818995
4008,-3.6050631334536383
4009,-2.312053061159866
4010,-2.8192786319486824
4011,-3.8391302223468116
4012,-6.74602995701152
4013,-3.907302670896673
4014,-3.00379991053053
4015,-1.0728501541980457
4016,-5.072245082777681
4017,-5.884902507489926
4018,-5.529025935731751
4019,-1.9861502468112153
4020,-2.6918438098175415
4021,-3.622719473552377
4022,-1.9944795291360369
4023,-6.592265741725504
4024,-4.394263975879228
4025,-3.5267938763982043
4026,-0.2818274841631148
4027,-0.5150156768060317
4028,-2.6808023929344507
4029,-2.0528311501326355
4030,-4.57550913947657
4031,-3.7358023686081543
4032,-1.0693396270085571
4033,0.3847575374155675
4034,-1.7910746875108234
4035,-3.778561473770891
4036,-0.366151718740517
4037,2.193423791169229
4038,2.0367776676849667
4039,-1.35720842018642
4040,-1.3600416426996058
4041,0.24474601021330686
4042,-3.928281905546886
4043,-2.9588190219717077
4044,-1.6093581549881124
4045,-0.7691611809737795
4046,1.0236038617904666
4047,-0.8728262458264021
4048,0.8249034420858098
4049,-2.497793449513509
4050,-2.4167150259928984
4051,1.6077428341365372
4052,0.4832425169344461
4053,1.386108119837657
4054,2.3642711942082277
4055,0.7441791971705449
4056,2.561188637555481
4057,-1.1135354544637428
4058,3.2001015480666153
4059,6.151476620204286
4060,3.363369533698379
4061,0.7123804970130055
4062,3.384559944782642
4063,5.71830575371361
4064,5.054873238362507
4065,3.3029183555608443
4066,0.48359827630901847
4067,5.500459413905642
4068,4.688149276300379
4069,0.5692621228888546
4070,2.127362207566659
4071,2.9834338853757756
4072,1.9858944662086517
4073,0.11674200393358916
4074,3.2851450728675022
4075,1.1191189513026827
4076,-0.23055687068735134
4077,1.8680358011827685
4078,-0.03543680659201007
4079,1.4781043632878401
4080,0.393397784140824
4081,-2.3382233261110317
4082,-0.3034638171330536
4083,6.440493079937213
4084,0.6905065203476892
4085,2.488001949916739
4086,-5.917971520166847
4087,2.2337202166479244
4088,1.7991432180914173
4089,-0.3760318049747933
4090,1.6371830646795071
4091,2.2853691656240414
4092,1.6721052181459386
4093,2.577661740104214
4094,0.4245437110416983
4095,1.0339393413059719
4096,1.6318712583804404
4097,1.1098623209230118
4098,3.6923581191546466
4099,2.312348981900345
4100,1.5561107304958137
4101,3.383690225232796
4102,6.726853540594383
4103,5.440558704309715
4104,7.447376000623898
4105,7.251634176027953
4106,8.019819824093181
4107,4.171788883641328
4108,3.6575305411319605
4109,3.951389213296866
4110,2.6148842911619927
4111,2.127170718386865
4112,6.448966846948732
4113,0.27398260221573806
4114,0.3549518663557595
4115,1.472313411592773
4116,2.572852848423391
4117,2.1359641460462035
4118,-0.6221668507686272
4119,4.391260116481166
4120,-1.0164028517174204
4121,-0.07795931273672276
4122,3.7954013995034215
4123,0.8145524335405642
4124,1.8082115388166056
4125,6.20947568886455
4126,2.3905984201657673
4127,-1.0456082168469552
4128,-0.9754305063861313
4129,4.193821672187328
4130,3.9090921151545284
4131,-1.2058458748492151
4132,-2.5449460219345243
4133,0.11200931814631258
4134,0.6705648392529465
4135,-0.07265020680339165
4136,0.5317105210358187
4137,0.43139768253117255
4138,5.946823615378319
4139,-1.1068697623163681
4140,0.8929709960662867
4141,3.522862508309965
4142,2.3170073485867566
4143,-1.360661369686617
4144,-1.2661666461322372
4145,-2.999724155980765
4146,-4.26313813817258
4147,-6.109242085778465
4148,-2.361596051940645
4149,-5.883605894195789
4150,-2.869355623146829
4151,-3.624409613429014
4152,-2.627996172629237
4153,-1.4860760962783572
4154,-4.243971190534588
4155,-4.652428960148536
4156,-1.2471422857652303
4157,-3.511786146069682
4158,-0.9350329954014474
4159,-2.327294726099601
4160,-6.310542193215338
4161,-4.738384832759837
4162,-4.991325594422972
4163,-4.162179568355295
4164,-3.650742006553811
4165,-0.5742836402046275
4166,-3.7088197272175982
4167,0.31010687211655535
4168,-1.9536240340811901
4169,-1.8168960733576103
4170,-1.5684672985757733
4171,-0.6900184431599214
4172,-3.3415799530530115
4173,-3.567791740362285
4174,-2.8351711158737505
4175,-1.2260906128038482
4176,-3.0996970368366457
4177,-2.928779353475916
4178,-2.2911168776930873
4179,-2.254549757358579
4180,-4.296161483175019
4181,-3.3709826249030312
4182,-3.5566837805998652
4183,-1.7159707930872115
4184,-5.005399351391014
4185,-4.221834926169482
4186,-2.9099426012925758
4187,-2.882115135224191
4188,-2.131199104884167
4189,-4.117699227544389
4190,-2.6599613456170252
4191,-4.077624400030197
4192,-2.744122428944357
4193,-5.232973875474203
4194,-4.155559240312022
4195,-4.44101027445265
4196,-1.222852054258534
4197,-3.5490413617034475
4198,-3.9104903606892356
4199,-1.1963186769128835
4200,-2.805465246115572
4201,-2.084283048840517
4202,-0.4388784458057063
4203,-1.8738375637271736
4204,-1.016229118534077
4205,-0.5989894409530518
4206,-1.3795269116748803
4207,-2.813039333949437
4208,-3.1670306271052264
4209,-2.242083253227354
4210,-1.140668843064945
4211,-3.119921093879847
4212,-2.883654934589331
4213,-2.2665329670053542
4214,-3.1346167574633546
4215,-3.394503032506921
4216,-2.554992397880872
4217,-1.9105972129543685
4218,-3.4757690288738377
4219,-2.360090023004012
4220,-0.8800910843160363
4221,-1.6269758676419426
4222,-3.0159347525952853
4223,-1.5547371282681608
4224,-1.4632413191916211
4225,-2.8743381439139
4226,-2.42584532679284
4227,-0.9910993449215912
4228,-1.8246352349794694
4229,-2.8282902583971605
4230,-1.913082147688048
4231,-0.647459324606984
4232,-1.3247489244912063
4233,-2.568763428543517
4234,-1.4014272471774911
4235,-2.387167197418835
4236,-1.6808298848357732
4237,-2.1610083517464664
4238,-0.11279630976530532
4239,-1.1240930858558207
4240,-0.7316608708584137
4241,-2.824126772594955
4242,0.35947376320640145
4243,-0.6034761138979925
4244,-1.8266038893900276
4245,-3.484984534716175
4246,-2.482130303970827
4247,-2.9237736356438444
4248,-3.3473357889952533
4249,-3.955671009611831
4250,-2.5080774426945394
4251,-3.959622416768024
4252,-2.274283150511491
4253,-2.9369144952131205
4254,-1.3406920971783014
4255,-3.111903597335766
4256,-2.750551401466906
4257,-2.1812554157815955
4258,-2.1521615073872824
4259,-1.9073554521951583
4260,-3.2962865160101353
4261,-0.7707848118904967
4262,-3.2017452746992476
4263,-3.026998535099714
4264,-3.205202218169105
4265,-0.23509739497039717
4266,-4.026143962732748
4267,-2.281203322426936
4268,-2.2421088333099957
4269,-0.13818479182336085
4270,-4.839683316611497
4271,-3.0831085158147973
4272,-1.3872695854600285
4273,-0.757266145960403
4274,-6.516597494115698
4275,-4.347394351466128
4276,-3.8243213710759267
4277,-1.0548762796326336
4278,-6.032452258659975
4279,-3.3335088622594315
4280,-1.3231007348641357
4281,-2.023887663652895
4282,-7.715287646070084
4283,-4.255070768236723
4284,-1.9586993542852773
4285,-0.8452923622188782
4286,-9.029884502384686
4287,-7.51396161319198
4288,-6.108065370432216
4289,-4.7260151320339725
4290,-9.831916349051726
4291,-9.604304152642886
4292,-8.786407149570536
4293,-8.333467112045803
4294,-10.18178199596541
4295,-11.700235953899439
4296,-11.23925621568371
4297,-9.229648745532256
4298,-8.431518100013474
4299,-12.8211396371261
4300,-9.551238086269748
4301,-11.030982754041636
4302,-11.156898078471515
4303,-13.116662771485643
4304,-11.414258391293648
4305,-13.29502778616906
4306,-11.211704708608222
4307,-12.36609940368883
4308,-13.012067426632479
4309,-9.644469754909242
4310,-10.053043580774178
4311,-9.336528981413425
4312,-11.92751923613486
4313,-12.292786002781732
4314,-13.276488537748646
4315,-13.62594077435744
4316,-15.051291966616752
4317,-17.972948918973806
4318,-9.335906145111682
4319,-12.754370871486621
4320,-16.097481234428752
4321,-18.342559339523007
4322,-13.905533966791848
4323,-15.783165152468797
4324,-17.24711386738894
4325,-12.564079734278353
4326,-13.349868588381776
4327,-15.569155940627436
4328,-15.557022067875097
4329,-15.228328309494577
4330,-13.484410897978414
4331,-16.733356953214063
4332,-16.36948737170915
4333,-16.076843437357613
4334,-14.651501614954018
4335,-16.03113230226632
4336,-15.648012764391805
4337,-13.943235231187094
4338,-13.558981514866533
4339,-14.664942649079645
4340,-14.130573954544744
4341,-13.509956865517212
4342,-12.342955273450203
4343,-13.573565728911037
4344,-14.91592659373689
4345,-11.800032133925441
4346,-11.134907763951409
4347,-14.520697832213962
4348,-11.671632532864145
4349,-11.827940804793197
4350,-15.027283949710517
4351,-14.280469339778847
4352,-10.156561736489163
4353,-13.762303774925275
4354,-13.28758364802103
4355,-10.142563814666206
4356,-10.758703522054267
4357,-12.869834590127557
4358,-13.334498718678029
4359,-8.766140939669455
4360,-11.69394246320247
4361,-12.046176398634222
4362,-12.509956472892059
4363,-9.445359117347367
4364,-11.07135301191162
4365,-12.777365491292148
4366,-13.58457116882179
4367,-11.681915998925579
4368,-11.141642629181815
4369,-11.897176998737244
4370,-10.438247790003683
4371,-11.211468266620018
4372,-13.091641856839004
4373,-11.738142498437202
4374,-9.19228961834624
4375,-10.405313041252043
4376,-12.127252058271882
4377,-8.809417633434474
4378,-8.790018807088321
4379,-10.453140739080863
4380,-8.88605665968028
4381,-9.741123711217114
4382,-9.371491171234553
4383,-7.6714300883830076
4384,-8.98770342115595
4385,-8.794240620542116
4386,-11.395950009117366
4387,-8.298939158018129
4388,-7.851865304596834
4389,-7.270217526100798
4390,-6.494334505361522
4391,-7.409042291921288
4392,-11.260532455870427
4393,-7.488970593598706
4394,-9.093811711865266
4395,-11.030360085115596
4396,-13.07574049761297
